"AnimalID","Name","DateTime","OutcomeType","OutcomeSubtype","AnimalType","SexuponOutcome","AgeuponOutcome","Breed","Color"
20454,0,0.722528673855073,5,14,0,1,0.818181818181818,0.464104423495286,0.104109589041096
22792,0.804204581110762,0.815615146219567,1,1,1,0.6,0.795454545454545,0.405366207396664,0.312328767123288
22086,0,0.778752168527373,5,14,0,0.4,0.477272727272727,0.464104423495286,0.871232876712329
14714,0.279730153749608,0.556918377504242,1,8,1,0.6,0.0681818181818182,0.130529369108049,0.0684931506849315
12672,0.362096015061186,0.409104714231423,4,1,1,0.6,0.795454545454545,0.317621464829587,0.791780821917808
10776,0.47646689676812,0.340496562953681,4,1,1,0.6,0.954545454545455,0.405366207396664,0.241095890410959
18564,0,0.674313823079969,5,16,0,0.2,0.136363636363636,0.464104423495286,0.810958904109589
18342,0.702698462503922,0.673322382700757,5,14,1,0.8,0.659090909090909,0.614213197969543,0.104109589041096
22755,0,0.862531663282359,1,8,1,0.8,0.0681818181818182,0.49746192893401,0.104109589041096
10283,0.29290869155946,0.333499235946909,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.284931506849315
11292,0.396925007844368,0.385111380018223,1,1,1,0.6,0.954545454545455,0.910079767947788,0.356164383561644
16190,0.0691873235017258,0.568008675699613,4,1,1,0.2,0.613636363636364,0.469905728788978,0.791780821917808
3462,0.916692814559147,0.0552248987490519,5,14,0,0.8,0.613636363636364,0.464104423495286,0.284931506849315
8411,0.918889237527455,0.289734338501756,5,14,1,0.8,0.181818181818182,0.88469905728789,0.0684931506849315
21351,0.532475682459994,0.757119368785609,1,1,1,0.8,0.0681818181818182,0.868020304568528,0.0986301369863014
26631,0.201757138374647,0.991705929401812,4,1,1,0.8,0.181818181818182,0.848440899202321,0.901369863013699
10020,0.620646375902102,0.327886109180881,1,1,0,0.8,0.454545454545455,0.464104423495286,0.810958904109589
21521,0.489017885158456,0.764008567571392,1,1,1,0.8,0.568181818181818,0.783901377810007,0.356164383561644
3672,0,0.0587819991953988,5,14,1,0.6,0.909090909090909,0.121102248005801,0.841095890410959
21880,0,0.776238187389387,3,17,0,0.2,0.136363636363636,0.464104423495286,0.235616438356164
20588,0.104330090994666,0.753433468546614,1,1,1,0.6,0.613636363636364,0.868020304568528,0.0684931506849315
373,0.0142767492940069,0.912682486249429,5,14,1,0.8,0.863636363636364,0.614213197969543,0.312328767123288
11434,0,0.367797348632417,5,14,1,0.2,0.454545454545455,0.646845540246555,0.0136986301369863
26160,0.701286476310009,0.991816442804146,1,1,1,0.8,0.5,0.773023930384336,0.241095890410959
20481,0.250549105742077,0.722889631298668,4,1,1,0.6,0.5,0.0906453952139231,0.243835616438356
14934,0.540163162849074,0.50291071630176,5,14,1,0.4,0.454545454545455,0.208846990572879,0.926027397260274
5457,0,0.144372641651945,3,17,1,0.2,0.5,0.194343727338651,0.452054794520548
26511,0.0887982428616254,0.985011520425898,5,14,1,0.8,0.613636363636364,0.910079767947788,0.104109589041096
20348,0,0.72139968801828,5,14,1,0.2,0.840909090909091,0.836113125453227,0.791780821917808
11502,0.769689363037339,0.388383848824026,5,14,0,0.4,0.454545454545455,0.461928934010152,0.602739726027397
20665,0,0.739995356846981,1,1,0,0.8,0.454545454545455,0.458303118201595,0.186301369863014
25379,0,0.908263540276967,5,14,1,1,0.0909090909090909,0.614213197969543,0.871232876712329
19669,0.351427674929401,0.75041700920521,1,8,0,0.6,0.454545454545455,0.464104423495286,0.235616438356164
15900,0,0.552365861376441,3,17,1,0.2,0.795454545454545,0.358955765047136,0.761643835616438
139,0.414653278945717,0.213376733033012,4,1,1,0.6,0.181818181818182,0.374909354604786,0.619178082191781
12405,0.149827423909633,0.415811049114064,5,14,1,0.2,0.659090909090909,0.446700507614213,0.0986301369863014
25161,0,0.897775102841069,5,14,0,0.2,0.659090909090909,0.684554024655547,0.104109589041096
19074,0.370724819579542,0.750408263540277,1,8,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
865,0.968936303733919,0.198523413735146,5,14,1,0.6,0.5,0.721537345902828,0.69041095890411
1994,0.510825227486665,0.0529907788889189,1,1,1,0.6,0.5,0.773023930384336,0.452054794520548
16360,0.0716975211797929,0.577408675381589,4,1,1,0.6,0.136363636363636,0.316171138506164,0.452054794520548
14461,0.596328835895827,0.501625103556623,1,1,0,0.6,0.454545454545455,0.464104423495286,0.104109589041096
14299,0,0.473265297360558,5,14,0,0.2,0.477272727272727,0.464104423495286,0.561643835616438
16042,0.832758079698776,0.56006522675919,4,1,1,0.8,0.704545454545455,0.614213197969543,0.452054794520548
5572,0.411358644493254,0.309578252234517,1,1,1,0.6,0.5,0.0536620739666425,0.104109589041096
18280,0.366488860997804,0.664251538044437,4,1,1,0.4,0.613636363636364,0.777374909354605,0.750684931506849
26547,0.430028239723878,0.984859663880245,4,1,1,0.8,0.613636363636364,0.614213197969543,0.750684931506849
679,0.414653278945717,0.999610420380261,4,1,1,0.6,0.954545454545455,0.678752719361856,0.0684931506849315
12809,0.823658613115783,0.418022112221192,5,14,1,0.4,0.613636363636364,0.895576504713561,0.70958904109589
11312,0,0.385072422056249,1,1,1,0.8,0.568181818181818,0.504713560551124,0.750684931506849
12281,0.647787888296203,0.415990732775413,5,14,0,0.4,0.454545454545455,0.464104423495286,0.304109589041096
22096,0,0.779643431290081,5,16,0,0.6,0.5,0.464104423495286,0.284931506849315
15100,0.555224348917477,0.513310902027881,4,1,0,0.8,0.5,0.461928934010152,0.284931506849315
5003,0.785848760589897,0.141078706214033,1,8,1,0.8,0.454545454545455,0.773023930384336,0.268493150684932
10538,0.782554126137433,0.344980703882916,4,1,1,0.6,0.272727272727273,0.0116026105873822,0.665753424657534
9635,0.778318167555695,0.640301932155902,5,14,1,0.6,0.5,0.773023930384336,0.235616438356164
3468,0.176498274239096,0.0573890532897216,4,1,1,0.4,0.704545454545455,0.326323422770123,0.791780821917808
12840,0,0.414747258234044,5,14,0,0.4,0.477272727272727,0.464104423495286,0.0136986301369863
17987,0.701286476310009,0.723575768465676,1,8,1,0.8,0.5,0.681653372008702,0.0986301369863014
26545,0.684028867273298,0.983596312827664,4,1,1,0.6,0.795454545454545,0.326323422770123,0.926027397260274
16690,0.163633511139002,0.599186176124971,1,1,1,0.8,0.136363636363636,0.326323422770123,0.841095890410959
23801,0.474113586444933,0.855603506534602,4,1,1,0.6,0.136363636363636,0.697606961566352,0.750684931506849
553,0,0.511871047555746,3,17,0,0.6,0.704545454545455,0.464104423495286,0.0136986301369863
24710,0.660338876686539,0.890012927682892,4,1,1,0.8,0.136363636363636,0.614213197969543,0.871232876712329
22539,0.209444618763728,0.805295261598739,1,1,1,0.6,0.931818181818182,0.809282088469906,0.841095890410959
3555,0.735958581738312,0.0883328059432359,5,14,0,0.8,0.136363636363636,0.464104423495286,0.104109589041096
11885,0,0.381491469796449,5,14,0,0.4,0.0909090909090909,0.464104423495286,0.284931506849315
9584,0,0.304764161219177,5,14,0,0.2,0.477272727272727,0.464104423495286,0.810958904109589
13131,0,0.427018221195357,5,16,0,0.4,0.659090909090909,0.464104423495286,0.104109589041096
8873,0.00580483213053028,0.325657554743887,1,8,0,0.6,0.454545454545455,0.458303118201595,0.112328767123288
22260,0.623156573580169,0.819855203591129,1,8,0,0.6,0.659090909090909,0.92168237853517,0.561643835616438
16842,0.885315343583307,0.636892712952966,5,14,1,0.8,0.795454545454545,0.0536620739666425,0.956164383561644
5975,0.164888609978036,0.188243282136741,1,1,1,0.8,0.75,0.645395213923133,0.980821917808219
3296,0,0.0392330528890112,5,14,1,0.2,0.0227272727272727,0.127628716461204,0.871232876712329
7050,0.310950737370568,0.229157092813767,1,1,1,0.6,0.159090909090909,0.773023930384336,0.104109589041096
16303,0.952620018826483,0.57609841576255,5,14,0,0.8,0.136363636363636,0.464104423495286,0.876712328767123
2144,0.936146846564167,0.051931758371589,5,14,1,0.6,0.5,0.224075416968818,0.356164383561644
26266,0,0.967663301440809,1,1,0,0.8,0.454545454545455,0.464104423495286,0.304109589041096
21509,0,0.759305785018835,5,14,0,1,0.477272727272727,0.464104423495286,0.104109589041096
7126,0,0.241903501923251,5,14,0,0.2,0.590909090909091,0.461928934010152,0.172602739726027
17826,0,0.647110034775944,5,14,0,1,0.590909090909091,0.464104423495286,0.304109589041096
26151,0.994665829934107,0.968913136465765,4,1,1,0.4,0.136363636363636,0.503988397389413,0.756164383561644
851,0.106369626608095,0.104581456328125,4,1,1,0.6,0.795454545454545,0.504713560551124,0.312328767123288
8048,0.290241606526514,0.325638473293124,1,8,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
23950,0.0952306244116724,0.854445898521665,1,1,1,0.6,0.159090909090909,0.0195794053662074,0.282191780821918
16716,0.204581110762473,0.604932077985889,1,1,1,0.6,0.136363636363636,0.504713560551124,0.358904109589041
24663,0.0627549419516787,0.875146092357402,4,1,1,0.6,0.977272727272727,0.614213197969543,0.619178082191781
602,0.0360840916222153,0.0725945843662494,4,1,1,0.6,0.795454545454545,0.772298767222625,0.871232876712329
14816,0,0.497205362523713,3,17,0,0.4,0.5,0.461928934010152,0.602739726027397
7552,0.577973015374961,0.242916408934571,4,1,1,0.6,0.613636363636364,0.0152284263959391,0.69041095890411
8829,0.940225917791026,0.294506291313329,5,14,1,0.6,0.5,0.848440899202321,0.876712328767123
11,0.487762786319423,0.577399929716656,3,17,1,0.6,0.295454545454545,0.180565627266135,0.104109589041096
2348,0.448854722309382,0.0126732635482276,5,14,0,0.2,0.0681818181818182,0.461928934010152,0.0136986301369863
23706,0.16598682146219,0.854535740352339,1,1,1,0.6,0.159090909090909,0.0391588107324148,0.104109589041096
18612,0.375745214935676,0.711138637870637,1,1,0,0.6,0.454545454545455,0.464104423495286,0.0136986301369863
15838,0,0.549568838718808,5,16,0,0.4,0.840909090909091,0.464104423495286,0.591780821917808
363,0.671007216818324,0.119592197594783,1,1,1,0.6,0.863636363636364,0.749093546047861,0.96986301369863
5407,0.383118920614998,0.146996341131816,1,1,1,0.6,0.136363636363636,0.422044960116026,0.273972602739726
14003,0.978663319736429,0.466360992426254,4,1,1,0.4,0.613636363636364,0.773023930384336,0.268493150684932
11940,0.526200188264826,0.393023821601156,1,1,1,0.6,0.227272727272727,0.67005076142132,0.871232876712329
15780,0.0938186382177597,0.54529061844572,4,1,1,0.6,0.795454545454545,0.872371283538796,0.0986301369863014
25460,0,0.919543857919518,1,1,1,0.8,0.454545454545455,0.688905003625816,0.104109589041096
14519,0.143395042359586,0.49134894726046,5,14,0,0.8,0.886363636363636,0.464104423495286,0.591780821917808
7937,0.336523376215877,0.257527234795662,5,14,1,0.4,0.613636363636364,0.757795503988397,0.358904109589041
20158,0,0.715755553894763,5,14,0,1,0.0909090909090909,0.464104423495286,0.887671232876712
3212,0.496234703482899,0.0396266078109919,4,1,1,0.2,0.136363636363636,0.773023930384336,0.241095890410959
16430,0,0.585542938829639,1,1,1,0.8,0.136363636363636,0.317621464829587,0.684931506849315
22122,0.805930342014434,0.806173008333824,5,14,0,0.2,1,0.461928934010152,0.284931506849315
10214,0.0422026984625039,0.326713395019423,1,1,0,0.6,0.568181818181818,0.464104423495286,0.287671232876712
7339,0,0.231674254193546,5,14,0,0.4,0.681818181818182,0.464104423495286,0.0136986301369863
12585,0.383118920614998,0.411373816751288,1,1,0,0.2,0.0681818181818182,0.464104423495286,0.591780821917808
9404,0.281455914653279,0.303845071340774,1,1,0,0.6,0.454545454545455,0.464104423495286,0.235616438356164
22278,0.844524631314716,0.794973786857015,1,1,1,0.8,0.454545454545455,0.558375634517767,0.906849315068493
164,0.0691873235017258,0.926412385133642,1,1,0,0.8,0.181818181818182,0.464104423495286,0.284931506849315
1169,0.674615625980546,0.166192280599094,4,1,0,0.6,0.136363636363636,0.464104423495286,0.235616438356164
21363,0,0.835070275393038,1,1,0,0.6,0.568181818181818,0.464104423495286,0.235616438356164
23625,0.674458738625667,0.841705054835319,5,14,1,0.2,0.136363636363636,0.317621464829587,0.841095890410959
22287,0.938813931597113,0.787978049971139,4,1,0,0.8,0.5,0.464104423495286,0.797260273972603
19494,0,0.750425754870143,1,8,0,0.6,0.454545454545455,0.458303118201595,0.112328767123288
6724,0.770003137747098,0.239621678436212,1,1,1,0.6,0.5,0.504713560551124,0.0684931506849315
10259,0.530593034201443,0.329934979956526,5,14,0,0.2,0.136363636363636,0.907179115300943,0.578082191780822
12892,0.467681204894885,0.419270357125252,5,14,1,0.2,0.5,0.614213197969543,0.356164383561644
8229,0,0.263481442494073,5,14,1,0.6,0.909090909090909,0.659173313995649,0.356164383561644
10147,0.554283024788202,0.330139310491777,1,1,0,0.8,0.613636363636364,0.92168237853517,0.561643835616438
4570,0.941167241920301,0.1149283730042,1,8,1,0.6,0.454545454545455,0.42422044960116,0.104109589041096
13904,0.542359585817383,0.460729579269912,1,1,1,0.8,0.704545454545455,0.716461203770848,0.0136986301369863
26287,0.176812048948855,0.96526301394695,1,1,1,0.6,0.159090909090909,0.123277737490935,0.0986301369863014
8238,0,0.268149242386899,5,14,1,0.8,0.795454545454545,0.405366207396664,0.791780821917808
5926,0,0.198540905065012,1,8,1,0.6,0.0681818181818182,0.326323422770123,0.446575342465753
5635,0,0.153753559883158,3,17,1,0.4,0.704545454545455,0.326323422770123,0.876712328767123
26714,0.755569501098212,0.998472688878535,4,1,1,0.6,0.5,0.164612037708484,0.0684931506849315
8731,0.599152808283652,0.279755534813312,1,1,1,0.8,0.454545454545455,0.588107324147933,0.841095890410959
9327,0,0.297645985024241,5,16,0,0.2,0.136363636363636,0.464104423495286,0.797260273972603
13699,0.366959523062441,0.476664180777665,1,1,1,0.8,0.136363636363636,0.773023930384336,0.235616438356164
20201,0,0.718197979592388,3,17,0,0.4,0.0681818181818182,0.464104423495286,0.0136986301369863
21494,0,0.759035464466363,5,16,0,0.4,0.5,0.464104423495286,0.0136986301369863
16285,0.481330404769376,0.761454038350536,1,8,0,0.8,0.272727272727273,0.464104423495286,0.380821917808219
16053,0.84562284279887,0.58087195869502,1,1,0,0.6,0.181818181818182,0.875271936185642,0.112328767123288
22044,0,0.77662538182778,5,14,0,1,0.590909090909091,0.464104423495286,0.104109589041096
700,0.832758079698776,0.571454467683178,1,1,1,0.6,0.795454545454545,0.800580130529369,0.0164383561643836
10180,0.552871038594289,0.441964562565692,1,8,0,0.8,0.136363636363636,0.395939086294416,0.186301369863014
16384,0,0.579335901908622,5,16,0,1,0.931818181818182,0.464104423495286,0.304109589041096
7292,0,0.237203899612488,1,1,0,0.6,0.159090909090909,0.461928934010152,0.591780821917808
18823,0.990586758707248,0.729181739687668,1,8,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
25657,0.743332287417634,0.930142013697301,1,1,1,0.2,0.136363636363636,0.406816533720087,0.454794520547945
15279,0.311421399435206,0.669919523981408,1,1,1,0.8,0.704545454545455,0.773023930384336,0.104109589041096
13837,0,0.453398326874792,5,16,0,0.4,0.568181818181818,0.464104423495286,0.0136986301369863
17025,0.182459993724506,0.745507510936056,5,14,1,0.8,0.5,0.504713560551124,0.0986301369863014
23884,0,0.846470647163304,5,14,0,1,0.477272727272727,0.464104423495286,0.591780821917808
18341,0,0.666299613759634,5,16,0,0.4,0.5,0.464104423495286,0.104109589041096
8822,0.387197991841858,0.34484554360668,5,14,0,0.8,0.136363636363636,0.464104423495286,0.104109589041096
11490,0.631314716033888,0.367865723830983,4,1,0,0.6,0.659090909090909,0.875271936185642,0.112328767123288
16222,0.639472858487606,0.846332306645274,5,14,1,0.8,0.5,0.773023930384336,0.750684931506849
5706,0.563853153435833,0.361682538723419,4,1,1,0.6,1,0.588107324147933,0.876712328767123
26019,0.600094132412928,0.952992050985636,1,1,1,0.8,0.136363636363636,0.326323422770123,0.619178082191781
24803,0,0.889170958667988,1,1,1,0.8,0.0681818181818182,0.405366207396664,0.131506849315068
721,0.123784122999686,0.485583963948779,4,1,1,0.6,0.704545454545455,0.222625090645395,0.312328767123288
7203,0.317383118920615,0.304477939457737,1,8,0,0.8,0.568181818181818,0.464104423495286,0.380821917808219
12914,0.792124254785064,0.51647842285449,1,8,1,0.6,0.795454545454545,0.614213197969543,0.0136986301369863
22672,0.357546281769689,0.808469142908935,1,1,0,0.8,0.454545454545455,0.464104423495286,0.0136986301369863
6818,0,0.209787035108279,5,14,0,0.4,0.545454545454545,0.464104423495286,0.0383561643835616
23741,0,0.88515908364513,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.876712328767123
11026,0.927988704110449,0.413394065350789,1,1,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
19290,0,0.698532954460528,1,1,1,0.8,0.75,0.158085569253082,0.69041095890411
21740,0,0.76626097382184,5,14,0,1,0.681818181818182,0.464104423495286,0.284931506849315
20920,0,0.744541512491195,1,1,0,0.8,0.454545454545455,0.464104423495286,0.838356164383562
15218,0,0.52242786019021,1,1,1,0.8,0.454545454545455,0.00580130529369108,0.356164383561644
14207,0.852055224348917,0.473266887481455,1,1,1,0.8,0.136363636363636,0.749093546047861,0.104109589041096
18472,0.414653278945717,0.690692068317954,1,1,1,0.6,0.159090909090909,0.773023930384336,0.356164383561644
12819,0,0.413754227733935,5,14,0,0.2,0.590909090909091,0.464104423495286,0.810958904109589
954,0.985880138060872,0.507704135745441,1,8,1,0.6,0.613636363636364,0.325598259608412,0.0136986301369863
18284,0.176498274239096,0.743107223442198,3,2,1,0.4,0.5,0.773023930384336,0.235616438356164
22991,0,0.812415822975021,5,14,0,0.4,0.477272727272727,0.464104423495286,0.284931506849315
16534,0.0621273925321619,0.591206949464368,1,1,1,0.6,0.795454545454545,0.923857868020305,0.454794520547945
2360,0.364135550674616,0.274058926700197,4,1,1,0.6,0.613636363636364,0.923857868020305,0.454794520547945
23150,0.227643551929714,0.822173599858797,1,1,1,0.8,0.704545454545455,0.596084118926758,0.841095890410959
1610,0.14653278945717,0.303562824881576,5,14,0,0.8,0.136363636363636,0.464104423495286,0.797260273972603
21143,0.140414182616881,0.757119368785609,4,1,1,0.2,0.704545454545455,0.326323422770123,0.750684931506849
16871,0.0509883903357389,0.673595088434574,1,8,1,0.6,0.454545454545455,0.773023930384336,0.235616438356164
13790,0,0.450451037792403,3,17,0,0.2,0.0681818181818182,0.464104423495286,0.810958904109589
5417,0.913084405396925,0.144464868663965,5,14,0,0.4,0.75,0.464104423495286,0.602739726027397
222,0.498274239096329,0.801731005608356,4,1,1,0.8,0.954545454545455,0.645395213923133,0.356164383561644
6613,0,0.202016114285169,5,14,0,0.2,0.477272727272727,0.464104423495286,0.90958904109589
13840,0.785378098525259,0.46526301394695,1,1,0,0.8,0.454545454545455,0.464104423495286,0.810958904109589
20981,0.928459366175086,0.739604187106346,3,2,1,0.4,0.5,0.773023930384336,0.241095890410959
2447,0.311107624725447,0.0529875986471251,1,8,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
25849,0.552871038594289,0.962345142101154,5,14,0,0.2,0.0681818181818182,0.464104423495286,0.797260273972603
6413,0,0.192652687383822,5,16,0,1,0.5,0.464104423495286,0.104109589041096
16878,0.913398180106683,0.639038581103321,4,1,1,0.6,0.795454545454545,0.773023930384336,0.243835616438356
13456,0,0.43961197869874,5,16,0,0.4,0.795454545454545,0.464104423495286,0.304109589041096
23049,0.906024474427361,0.880835544926481,1,1,0,0.4,0.568181818181818,0.464104423495286,0.104109589041096
16753,0,0.604861317605978,5,14,1,0.2,0.818181818181818,0.848440899202321,0.871232876712329
861,0.149513649199874,0.320948411707742,3,2,1,0.6,0.613636363636364,0.773023930384336,0.871232876712329
17120,0.549890178851585,0.627859236137724,4,1,1,0.6,0.136363636363636,0.326323422770123,0.241095890410959
18456,0.0691873235017258,0.670037192927778,5,14,1,0.2,0.136363636363636,0.326323422770123,0.0986301369863014
9832,0.730938186382178,0.807551643151429,4,1,1,0.6,0.704545454545455,0.936185641769398,0.104109589041096
4207,0.972858487605899,0.101087165657205,1,1,0,0.4,0.75,0.461203770848441,0.304109589041096
20633,0.346250392218387,0.848570401807649,1,1,1,0.6,0.954545454545455,0.504713560551124,0.241095890410959
2267,0.763884530906809,0.0116253738771759,5,14,1,0.2,0.977272727272727,0.809282088469906,0.104109589041096
6463,0.966112331346094,0.240536793012373,4,1,0,0.8,1,0.464104423495286,0.304109589041096
16077,0.410887982428616,0.564632849035512,5,14,0,0.6,0.159090909090909,0.461928934010152,0.602739726027397
18710,0.629118293065579,0.680361847911297,4,1,1,0.6,0.613636363636364,0.614213197969543,0.104109589041096
6428,0,0.192496855535926,5,14,0,0.4,0.818181818181818,0.464104423495286,0.591780821917808
20564,0.0614998431126451,0.734147687248662,1,1,1,0.8,0.5,0.27773749093546,0.841095890410959
17999,0,0.652890124236146,5,14,0,0.4,0.477272727272727,0.463379260333575,0.112328767123288
15160,0,0.520247804440572,1,1,1,0.8,0.5,0.674401740391588,0.871232876712329
8564,0.877784750549106,0.294519807340952,1,1,0,0.6,0.454545454545455,0.464104423495286,0.235616438356164
11240,0,0.35751244667132,5,14,0,0.2,0.590909090909091,0.464104423495286,0.104109589041096
3840,0.346250392218387,0.074503524502968,5,14,1,0.4,0.863636363636364,0.321972443799855,0.356164383561644
105,0.345152180734233,0.830125794464153,4,1,1,0.6,0.181818181818182,0.075416968817984,0.876712328767123
4675,0,0.108065411213215,1,1,1,0.8,0.659090909090909,0.773023930384336,0.452054794520548
8741,0.472074050831503,0.416879610356775,1,8,1,0.8,0.75,0.326323422770123,0.0986301369863014
25433,0.92390963288359,0.936980328614385,5,14,1,0.6,0.136363636363636,0.326323422770123,0.358904109589041
8493,0.290241606526514,0.30138117901104,1,1,0,0.2,0.0681818181818182,0.464104423495286,0.90958904109589
25317,0.88484468151867,0.911498641241694,5,14,0,0.2,0.477272727272727,0.464104423495286,0.284931506849315
20959,0.544399121430813,0.78242693792009,1,1,1,0.6,0.204545454545455,0.326323422770123,0.241095890410959
21321,0,0.751329738600026,3,17,0,0.2,0.25,0.461928934010152,0.0136986301369863
17201,0.938029494822717,0.623239139871804,1,1,1,0.8,0.659090909090909,0.28281363306744,0.241095890410959
3011,0,0.0404423398310974,5,16,0,0.2,0.136363636363636,0.464104423495286,0.0136986301369863
8758,0.312990272983998,0.485705608197391,1,8,0,0.6,0.886363636363636,0.464104423495286,0.591780821917808
8118,0.945560087856919,0.265982702664884,1,1,0,0.6,0.454545454545455,0.464104423495286,0.104109589041096
16330,0.129118293065579,0.685088482277308,1,1,0,0.8,0.181818181818182,0.464104423495286,0.797260273972603
5073,0.407279573266395,0.123802042669304,4,1,0,0.8,0.977272727272727,0.464104423495286,0.797260273972603
15370,0,0.529120679045228,3,17,0,0.8,0.954545454545455,0.458303118201595,0.926027397260274
6655,0,0.204101557841443,5,16,0,0.2,0.75,0.461928934010152,0.104109589041096
6325,0.816284907436461,0.189162372015144,3,17,0,0.8,0.295454545454545,0.461928934010152,0.797260273972603
22211,0,0.785367866518891,5,16,0,1,0.613636363636364,0.464104423495286,0.104109589041096
9773,0.0687166614370882,0.314067163526443,4,1,1,0.8,0.5,0.326323422770123,0.841095890410959
18005,0.672732977721996,0.656242099086794,1,1,0,0.6,1,0.576504713560551,0.50958904109589
2662,0,0.0129340433753178,5,14,1,0.2,0.659090909090909,0.773023930384336,0.104109589041096
2603,0.198462503922184,0.0484024850409377,5,14,0,0.8,0.613636363636364,0.464104423495286,0.304109589041096
23106,0.0657358016943834,0.816510384284517,4,1,1,0.6,0.227272727272727,0.0152284263959391,0.964383561643836
10928,0.577973015374961,0.378247623166789,1,1,1,0.6,0.136363636363636,0.326323422770123,0.356164383561644
7422,0.0975839347348604,0.342576441086816,1,1,1,0.6,0.613636363636364,0.614213197969543,0.241095890410959
1895,0.89833699403828,0.0313595692680515,3,5,1,0.6,0.5,0.773023930384336,0.356164383561644
24993,0.820520866018199,0.901508706706971,1,1,0,0.6,0.454545454545455,0.464104423495286,0.0136986301369863
19598,0.309381863821776,0.742326474081824,1,1,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
7476,0,0.241981417847199,4,1,0,0.8,0.795454545454545,0.464104423495286,0.591780821917808
23004,0.92390963288359,0.815559491988176,1,1,0,0.6,0.75,0.464104423495286,0.0136986301369863
25008,0.875431440225918,0.89604028094256,5,14,1,0.8,0.795454545454545,0.0906453952139231,0.956164383561644
16329,0.76372764355193,0.631219161592856,5,14,1,0.6,0.136363636363636,0.773023930384336,0.0164383561643836
22484,0,0.794737653903826,5,14,0,0.2,0.636363636363636,0.464104423495286,0.950684931506849
2952,0,0.0381978841851346,1,1,1,0.8,0.454545454545455,0.317621464829587,0.750684931506849
7643,0.342641983056166,0.562560126446414,4,1,1,0.6,0.5,0.27773749093546,0.684931506849315
11184,0,0.360777759933088,3,17,1,0.8,0.954545454545455,0.910079767947788,0.454794520547945
14921,0,0.507339998060052,1,1,1,0.8,0.840909090909091,0.839738941261784,0.136986301369863
18900,0.0764041418261688,0.684870635714433,5,14,0,0.2,0.590909090909091,0.464104423495286,0.284931506849315
2228,0.829306557891434,0.0368597974504002,1,1,0,0.8,0.136363636363636,0.906453952139231,0.901369863013699
10381,0,0.332350373598905,5,14,0,0.2,0.477272727272727,0.464104423495286,0.284931506849315
19523,0,0.704530095423155,5,14,1,0.8,0.136363636363636,0.326323422770123,0.750684931506849
14821,0.187794163790398,0.509932690182435,4,1,1,0.6,0.5,0.773023930384336,0.452054794520548
5688,0.455287103859429,0.755934728717424,5,14,1,0.8,0.704545454545455,0.772298767222625,0.967123287671233
303,0.671007216818324,0.213175582739556,1,1,0,0.6,0.863636363636364,0.464104423495286,0.172602739726027
1714,0.542359585817383,0.160637193245802,1,1,1,0.8,0.136363636363636,0.614213197969543,0.104109589041096
23296,0.128020081581425,0.836184950141759,4,1,1,0.4,0.863636363636364,0.773023930384336,0.356164383561644
24354,0,0.866667567735175,3,17,0,0.4,0.5,0.461928934010152,0.591780821917808
1685,0.84577973015375,0.321869886767491,4,1,1,0.6,0.136363636363636,0.295141406816534,0.153424657534247
3945,0.817696893630373,0.0919996247314683,5,14,1,0.6,0.5,0.848440899202321,0.841095890410959
26569,0.815657358016944,0.987261541495,1,1,1,0.6,0.795454545454545,0.380710659898477,0.750684931506849
10862,0.0640100407907123,0.348486125400114,1,1,1,0.8,0.568181818181818,0.585206671501088,0.104109589041096
10159,0.981330404769376,0.332185001025628,5,14,1,0.6,0.136363636363636,0.614213197969543,0.358904109589041
25311,0.71681832444305,0.910443596026606,1,1,1,0.6,0.5,0.438723712835388,0.841095890410959
12836,0,0.414747258234044,5,14,0,0.2,0.477272727272727,0.464104423495286,0.0136986301369863
3698,0.980075305930342,0.0678266068569193,4,1,1,0.4,1,0.245105148658448,0.942465753424658
22697,0.26749294006903,0.807549257970083,1,1,1,0.8,0.454545454545455,0.159535895576505,0.49041095890411
19495,0.532475682459994,0.733094232154471,1,1,1,0.6,0.613636363636364,0.326323422770123,0.750684931506849
13169,0.262786319422655,0.437792880392696,1,1,0,0.6,0.454545454545455,0.464104423495286,0.0136986301369863
26546,0.846250392218387,0.988399272996726,1,1,1,0.6,0.454545454545455,0.653372008701958,0.0136986301369863
6075,0,0.175519929780261,5,14,0,0.6,0.5,0.464104423495286,0.104109589041096
12283,0.657201129588955,0.415990732775413,5,14,0,0.2,0.454545454545455,0.464104423495286,0.104109589041096
25869,0.412299968622529,0.951423396720853,1,1,0,0.6,0.704545454545455,0.464104423495286,0.104109589041096
13353,0.276435519297145,0.438851900910026,5,14,1,0.8,0.75,0.180565627266135,0.104109589041096
22574,0,0.797961624022274,5,16,0,0.2,0.5,0.464104423495286,0.304109589041096
17837,0.308126764982742,0.656711184751377,5,14,1,0.6,0.568181818181818,0.773023930384336,0.967123287671233
9211,0.560087856918732,0.304741899526621,4,1,1,0.2,0.5,0.773023930384336,0.904109589041096
